4558609924,2016-04-26,23798,2223
4702921684,2016-04-26,19874,2784
5553957443,2016-04-26,22859,2093
5577150313,2016-04-26,24443,3088
6117666160,2016-04-26,23576,2450
6290855005,2016-04-26,14400,2060
6775888955,2016-04-26,20217,2584
6962181067,2016-04-26,22436,2012
7007744171,2016-04-26,27189,2939
7086361926,2016-04-26,24565,2781
8053475328,2016-04-26,23366,2846
8253242879,2016-04-26,18291,1813
8378563200,2016-04-26,25064,3763
8583815059,2016-04-26,22059,3093
8792009665,2016-04-26,16443,1928
8877689391,2016-04-26,23397,2860
1503960366,2016-04-27,27451,2159
1624580081,2016-04-27,20098,1670
1644430081,2016-04-27,17716,2489
1844505072,2016-04-27,14416,1348
1927972279,2016-04-27,14402,2063
2022484408,2016-04-27,23737,2463
2026352035,2016-04-27,20558,1593
2320127002,2016-04-27,16102,1481
2347167796,2016-04-27,23328,2194
2873212765,2016-04-27,22478,1966
3372868164,2016-04-27,22409,2095
3977333714,2016-04-27,19600,1377
4020332650,2016-04-27,14400,1980
4319703577,2016-04-27,22994,2324
4388161847,2016-04-27,23573,3074
4445114986,2016-04-27,20610,2361
4558609924,2016-04-27,22475,2098
4702921684,2016-04-27,20720,2908
5553957443,2016-04-27,20984,1922
5577150313,2016-04-27,26068,3294
6117666160,2016-04-27,24794,2576
6290855005,2016-04-27,19172,2743
6775888955,2016-04-27,14400,1841
6962181067,2016-04-27,22725,2034
7007744171,2016-04-27,26179,2830
7086361926,2016-04-27,23796,2693
8053475328,2016-04-27,23428,2852
8253242879,2016-04-27,20257,2008
8378563200,2016-04-27,20390,3061
8583815059,2016-04-27,22408,3142
8792009665,2016-04-27,17620,2067
8877689391,2016-04-27,31128,3808
1503960366,2016-04-28,24141,1898
1624580081,2016-04-28,16870,1401
1644430081,2016-04-28,22122,3108
1844505072,2016-04-28,21294,1992
1927972279,2016-04-28,16411,2351
2022484408,2016-04-28,22126,2296
2026352035,2016-04-28,21285,1649
2320127002,2016-04-28,16014,1473
2347167796,2016-04-28,19719,1854
2873212765,2016-04-28,20993,1835
3372868164,2016-04-28,21090,1972
3977333714,2016-04-28,20033,1407
4020332650,2016-04-28,14400,1980
4319703577,2016-04-28,23420,2367
4388161847,2016-04-28,22764,2969
4445114986,2016-04-28,19231,2203
4558609924,2016-04-28,23402,2185
4702921684,2016-04-28,21658,3033
5553957443,2016-04-28,21830,1999
5577150313,2016-04-28,28334,3580
6117666160,2016-04-28,18087,1879
6290855005,2016-04-28,18780,2687
6775888955,2016-04-28,15589,1993
6962181067,2016-04-28,24388,2182
7007744171,2016-04-28,26236,2836
7086361926,2016-04-28,25274,2862
8053475328,2016-04-28,25150,3062
8253242879,2016-04-28,15940,1580
8378563200,2016-04-28,19214,2884
8583815059,2016-04-28,19660,2757
8792009665,2016-04-28,23709,2780
8877689391,2016-04-28,25065,3060
1503960366,2016-04-29,23365,1837
1624580081,2016-04-29,16900,1404
1644430081,2016-04-29,17776,2498
1844505072,2016-04-29,19840,1856
1927972279,2016-04-29,14400,2063
2022484408,2016-04-29,25166,2611
2026352035,2016-04-29,21841,1692
2320127002,2016-04-29,15334,1410
2347167796,2016-04-29,3665,403
2873212765,2016-04-29,20360,1780
3372868164,2016-04-29,21864,2044
3977333714,2016-04-29,21990,1545
4020332650,2016-04-29,14400,1980
4319703577,2016-04-29,21525,2175
4388161847,2016-04-29,22841,2979
4445114986,2016-04-29,19147,2196
4558609924,2016-04-29,20591,1918
4702921684,2016-04-29,22596,3165
5553957443,2016-04-29,23687,2169
5577150313,2016-04-29,28052,3544
6117666160,2016-04-29,24635,2560
6290855005,2016-04-29,14400,2060
6775888955,2016-04-29,14406,1841
6962181067,2016-04-29,25141,2254
7007744171,2016-04-29,29420,3180
7086361926,2016-04-29,23102,2616
8053475328,2016-04-29,22953,2794
8253242879,2016-04-29,18025,1854
8378563200,2016-04-29,19866,2982
8583815059,2016-04-29,25026,3513
8792009665,2016-04-29,26449,3101
8877689391,2016-04-29,22120,2698
1503960366,2016-04-30,24763,1947
1624580081,2016-04-30,19922,1655
1644430081,2016-04-30,27370,3846
1844505072,2016-04-30,18844,1763
1927972279,2016-04-30,14400,2064
2022484408,2016-04-30,26330,2732
2026352035,2016-04-30,19435,1506
2320127002,2016-04-30,19338,1779
2873212765,2016-04-30,20934,1830
3372868164,2016-04-30,20816,1946
3977333714,2016-04-30,23484,1650
4020332650,2016-04-30,14400,1980
4319703577,2016-04-30,20698,2092
4388161847,2016-04-30,25172,3283
4445114986,2016-04-30,20626,2363
4558609924,2016-04-30,22588,2105
4702921684,2016-04-30,22244,3115
5553957443,2016-04-30,15975,1463
5577150313,2016-04-30,35621,4501
6117666160,2016-04-30,21896,2275
6290855005,2016-04-30,19872,2843
6775888955,2016-04-30,17836,2280
6962181067,2016-04-30,22398,2002
7007744171,2016-04-30,18972,2051
7086361926,2016-04-30,26472,2995
8053475328,2016-04-30,19784,2408
8378563200,2016-04-30,17718,2660
8583815059,2016-04-30,22564,3164
8792009665,2016-04-30,24703,2896
8877689391,2016-04-30,35933,4398
1503960366,2016-05-01,23282,1820
1624580081,2016-05-01,32380,2690
1644430081,2016-05-01,19186,2696
1844505072,2016-05-01,16476,1541
1927972279,2016-05-01,16832,2411
2022484408,2016-05-01,22940,2380
2026352035,2016-05-01,18677,1447
2320127002,2016-05-01,15258,1403
2873212765,2016-05-01,19894,1739
3372868164,2016-05-01,12472,1237
3977333714,2016-05-01,21368,1501
4020332650,2016-05-01,14400,1980
4319703577,2016-05-01,15767,1593
4388161847,2016-05-01,22440,2926
4445114986,2016-05-01,19604,2246
4558609924,2016-05-01,18164,1692
4702921684,2016-05-01,14400,2017
5553957443,2016-05-01,19075,1747
5577150313,2016-05-01,35981,4546
6117666160,2016-05-01,22718,2361
6290855005,2016-05-01,23278,3327
6775888955,2016-05-01,18143,2319
6962181067,2016-05-01,19365,1740
7007744171,2016-05-01,20586,2225
7086361926,2016-05-01,24118,2730
8053475328,2016-05-01,15490,1886
8378563200,2016-05-01,22444,3369
8583815059,2016-05-01,17560,2596
8792009665,2016-05-01,16737,1962
8877689391,2016-05-01,22786,2786
1503960366,2016-05-02,25655,2004
1624580081,2016-05-02,18016,1497
1644430081,2016-05-02,18048,2580
1844505072,2016-05-02,14408,1348
1927972279,2016-05-02,17485,2505
2022484408,2016-05-02,23841,2473
2026352035,2016-05-02,21808,1690
2320127002,2016-05-02,17538,1613
2873212765,2016-05-02,21484,1878
3977333714,2016-05-02,25059,1760
4020332650,2016-05-02,16052,2207
4319703577,2016-05-02,22402,2270
4388161847,2016-05-02,24130,3147
4445114986,2016-05-02,20385,2336
4558609924,2016-05-02,22311,2066
4702921684,2016-05-02,20410,2859
5553957443,2016-05-02,21881,1996
5577150313,2016-05-02,23851,3014
6117666160,2016-05-02,19649,2044
6290855005,2016-05-02,19044,2725
6775888955,2016-05-02,14401,1841
6962181067,2016-05-02,24104,2162
7007744171,2016-05-02,24436,2642
7086361926,2016-05-02,24337,2754
8053475328,2016-05-02,16377,1988
8378563200,2016-05-02,23250,3491
8583815059,2016-05-02,14400,2894
8792009665,2016-05-02,17173,2015
8877689391,2016-05-02,17881,2189
1503960366,2016-05-03,25477,1990
1624580081,2016-05-03,16056,1334
1644430081,2016-05-03,23632,3324
1844505072,2016-05-03,18626,1742
1927972279,2016-05-03,15327,2195
2022484408,2016-05-03,26523,2752
2026352035,2016-05-03,20698,1604
2320127002,2016-05-03,20422,1878
2873212765,2016-05-03,21796,1906
3977333714,2016-05-03,24329,1710
4020332650,2016-05-03,20540,2828
4319703577,2016-05-03,22115,2235
4388161847,2016-05-03,25225,3290
4445114986,2016-05-03,21126,2421
4558609924,2016-05-03,21090,1953
4702921684,2016-05-03,22442,3145
5553957443,2016-05-03,23172,2116
5577150313,2016-05-03,30034,3795
6117666160,2016-05-03,14400,1496
6290855005,2016-05-03,18668,2671
6775888955,2016-05-03,14418,1843
6962181067,2016-05-03,23179,2072
7007744171,2016-05-03,27528,2976
7086361926,2016-05-03,24335,2754
8053475328,2016-05-03,24903,3023
8378563200,2016-05-03,25204,3784
8583815059,2016-05-03,14400,3212
8792009665,2016-05-03,19594,2297
8877689391,2016-05-03,23089,2817
1503960366,2016-05-04,23287,1819
1624580081,2016-05-04,16472,1368
1644430081,2016-05-04,15818,2222
1844505072,2016-05-04,16562,1549
1927972279,2016-05-04,16324,2338
2022484408,2016-05-04,25534,2649
2026352035,2016-05-04,21396,1658
2320127002,2016-05-04,15508,1426
2873212765,2016-05-04,23042,2015
3977333714,2016-05-04,23051,1628
4020332650,2016-05-04,28154,3879
4319703577,2016-05-04,22582,2282
4388161847,2016-05-04,24244,3162
4445114986,2016-05-04,18069,2070
4558609924,2016-05-04,19896,1842
4702921684,2016-05-04,21446,3004
5553957443,2016-05-04,18613,1698
5577150313,2016-05-04,21792,2755
6117666160,2016-05-04,18301,1902
6290855005,2016-05-04,18998,2718
6775888955,2016-05-04,14400,1841
6962181067,2016-05-04,23323,2086
7007744171,2016-05-04,14405,1557
7086361926,2016-05-04,23462,2655
8053475328,2016-05-04,24024,2918
8378563200,2016-05-04,20712,3110
8583815059,2016-05-04,14400,2516
8792009665,2016-05-04,17628,2067
8877689391,2016-05-04,28577,3477
1503960366,2016-05-05,25082,1959
1624580081,2016-05-05,16496,1370
1644430081,2016-05-05,17533,2463
1844505072,2016-05-05,16992,1589
1927972279,2016-05-05,14400,2063
2022484408,2016-05-05,25145,2609
2026352035,2016-05-05,24855,1926
2320127002,2016-05-05,19356,1780
2873212765,2016-05-05,22543,1971
3977333714,2016-05-05,23027,1618
4020332650,2016-05-05,24915,3429
4319703577,2016-05-05,25028,2530
4388161847,2016-05-05,22231,2899
4445114986,2016-05-05,18507,2120
4558609924,2016-05-05,24418,2262
4702921684,2016-05-05,21450,3006
5553957443,2016-05-05,23628,2156
5577150313,2016-05-05,23779,3004
6117666160,2016-05-05,25369,2636
6290855005,2016-05-05,18748,2682
6775888955,2016-05-05,14400,1841
6962181067,2016-05-05,23069,2066
7007744171,2016-05-05,27133,2933
7086361926,2016-05-05,21025,2386
8053475328,2016-05-05,24299,2950
8378563200,2016-05-05,25198,3783
8583815059,2016-05-05,15926,3266
8792009665,2016-05-05,14401,1688
8877689391,2016-05-05,25083,3052
1503960366,2016-05-06,24272,1896
1624580081,2016-05-06,16140,1341
1644430081,2016-05-06,24082,3328
1844505072,2016-05-06,14442,1351
1927972279,2016-05-06,16633,2383
2022484408,2016-05-06,24079,2498
2026352035,2016-05-06,22409,1736
2320127002,2016-05-06,18942,1742
2873212765,2016-05-06,21850,1910
3977333714,2016-05-06,22618,1590
4020332650,2016-05-06,19645,2704
4319703577,2016-05-06,22399,2266
4388161847,2016-05-06,26260,3425
4445114986,2016-05-06,19296,2211
4558609924,2016-05-06,18600,1722
4702921684,2016-05-06,20392,2859
5553957443,2016-05-06,20995,1916
5577150313,2016-05-06,20918,2643
6117666160,2016-05-06,17676,1838
6290855005,2016-05-06,19614,2806
6775888955,2016-05-06,19525,2496
